,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(low.Speed.2).S13,0.28766472084468614,0.008725183453860832,0.2693151797672183,0.2822633344784794,0.28849636423953207,0.2937095545218334,0.3031492302435655,0.00010892344270293423
t_subj(low.Speed.2).S14,0.34123309143544006,0.005344618703822274,0.32752296043549356,0.33901463984575014,0.34221147766241916,0.34474596914704525,0.3491172307636035,0.00010031570775250769
t_subj(low.Speed.2).S15,0.3644423227121406,0.013428660439975749,0.3377168185741451,0.3555544905388514,0.3646167999855496,0.3740142151835195,0.38968375129256744,0.00016914096053167319
t_subj(low.Speed.2).S16,0.37958179253255975,0.00788845881756475,0.36241203188539967,0.3744116186483777,0.38026283573167285,0.3853187436750795,0.39297062044926634,0.000112681585616013
t_subj(low.Speed.2).S2,0.24563021953314515,0.006674754323285576,0.23070216871102,0.2416349877779454,0.24649249727071582,0.25019582844847144,0.2571403548372538,0.00011118328914192158
t_subj(low.Speed.2).S3,0.3072842002819881,0.007876868249632785,0.29121100953186113,0.30208282770813255,0.3078616887123996,0.3126026283846735,0.3224368950455722,9.791656361924355e-05
t_subj(low.Speed.2).S4,0.2059553637234742,0.006580320725266022,0.19242002376437858,0.20178660700603904,0.20577513433928765,0.21055757088887694,0.21778168407384216,0.00010760665205563515
t_subj(low.Speed.2).S5,0.3883132964722522,0.009858997233582073,0.3674243964101815,0.3818851309557644,0.38883898737431394,0.3954839413436223,0.4057938014357285,0.0001230112840253815
t_subj(low.Speed.2).S6,0.32158469492597835,0.008568995626181969,0.30376873510850044,0.31628399995186424,0.32168859882400197,0.3271658605013589,0.3385481598630398,0.0001236234377529982
t_subj(low.Speed.2).S7,0.29792641886195786,0.011137922672436452,0.2743401206793264,0.29060001641272976,0.2984339359027112,0.30578247612558623,0.3187144803533115,0.0001330618203926394
t_subj(low.Speed.2).S8,0.33141764456428585,0.009053547391731021,0.31233846517829883,0.3256246996511788,0.33190105103051554,0.33765095148746005,0.34789851776375946,0.00012707286672309118
t_subj(low.Speed.2).S9,0.29926195099955294,0.009031900761220292,0.28075543077085713,0.2928239074341134,0.3001727014902205,0.30589227183858686,0.31617131639974005,0.00012294204561562078
t_subj(low.Speed.3).S1,0.30868599010166337,0.006686033036392239,0.2937712945708729,0.30474662289720855,0.3090842450755281,0.3127622683004419,0.3213539564612989,9.315046490919446e-05
t_subj(low.Speed.3).S10,0.3784642043105049,0.007852323645750694,0.3620802938914957,0.3735045554105205,0.3785514632367377,0.38395253433655124,0.39334802204557046,0.00010566621039663962
t_subj(low.Speed.3).S11,0.3208106542141052,0.010591225115217153,0.2999531350869058,0.31326542625517406,0.3211760065798163,0.32828813742426227,0.3411129682432606,0.00013265985601680958
t_subj(low.Speed.3).S12,0.2890684882829899,0.007518957007507572,0.27431904741512464,0.28366981416708886,0.28908446357817175,0.2945691305467372,0.3024581879820382,0.00010503792910479052
t_subj(low.Speed.3).S13,0.2578423841782903,0.0053509345367467485,0.2458972616598411,0.25422918079234236,0.2587707529597599,0.26200020316633565,0.26581671276975194,8.864470577446952e-05
t_subj(low.Speed.3).S14,0.29466438855548943,0.006945062205855231,0.2787572256645136,0.29075631375021116,0.29554146575410833,0.2994884463423098,0.3059009563355972,0.00010650904569390106
t_subj(low.Speed.3).S15,0.37591750884992625,0.013296089205131718,0.3483472659547306,0.36718433881713897,0.37673409286989384,0.3850854971942149,0.40074086797053987,0.0001572743087622559
t_subj(low.Speed.3).S16,0.36164560411549973,0.007254647394249594,0.3455597376557746,0.3572255057303526,0.36245965186075124,0.36679570575387777,0.3738376454391275,0.00012032430680458661
t_subj(low.Speed.3).S2,0.25815965414194436,0.0066667159538222375,0.2434654228117991,0.2541628968455946,0.2584856665785169,0.2628915751478832,0.26989580783403205,0.00010203171066036054
t_subj(low.Speed.3).S3,0.31215023274144293,0.008722770943825637,0.29435631225042963,0.30660799877736755,0.3119389407777136,0.3181631015222268,0.32855387133335595,0.00010433399107467969
t_subj(low.Speed.3).S4,0.20567236021353996,0.006437308130823964,0.1909381966611595,0.20225532142134492,0.20601962394011045,0.20964783945688462,0.21712149805966702,0.00010264656322754092
t_subj(low.Speed.3).S5,0.40426881736562686,0.009463200557802625,0.38414908551145965,0.3978978873784163,0.4055078613363356,0.41132964056264537,0.41966988680490747,0.00012666765726429378
t_subj(low.Speed.3).S6,0.308505400815569,0.008936742073930344,0.2901687613415286,0.3026634684948548,0.3085324240590952,0.3146466459501019,0.32553073513911407,0.00012330619302222762
t_subj(low.Speed.3).S7,0.3058027718023709,0.011052753077107888,0.283125334435374,0.29887888496452597,0.30636959602901365,0.31310322013247394,0.32629449910045977,0.00013794888099659988
t_subj(low.Speed.3).S8,0.32620078150904375,0.009735051608423497,0.3058145636830881,0.3199117832887787,0.32656033934748424,0.33306511903573444,0.34365464028232284,0.00012287795380476515
t_subj(low.Speed.3).S9,0.30410541933834034,0.00853995836916625,0.2872139406416841,0.29733698099974076,0.30537506311307727,0.3106662548245236,0.3178150973386318,0.00010609041426238465
t_subj(low.Speed.4).S1,0.32090186553131567,0.007820838332949559,0.3043959803356015,0.315982989250142,0.32150468129248855,0.32639745758358324,0.3344108409255844,0.00011956251452353943
t_subj(low.Speed.4).S10,0.37572581733342386,0.007547387781377283,0.3599268100997416,0.37072045696277156,0.37619628805969213,0.3811663335983009,0.3891216868562202,0.00012199764454157752
t_subj(low.Speed.4).S11,0.31620146311811825,0.008911778966499804,0.29827034045980344,0.3104465337141358,0.3161990155576402,0.3223455846748642,0.3332439616862287,0.00011138484340682585
t_subj(low.Speed.4).S12,0.29254083583140794,0.004796081646344249,0.282634905173316,0.28880931701873613,0.2936819493860297,0.2961430314751766,0.29987779407467674,8.868790172304262e-05
t_subj(low.Speed.4).S13,0.2636655184409631,0.00839220171287538,0.2457638326256519,0.258323954409168,0.2642069613655126,0.2693219146586239,0.27911878351437536,0.00010700757149787246
t_subj(low.Speed.4).S14,0.3277700994945797,0.01001082221699077,0.30648774039248683,0.32132460766248944,0.32836130042370254,0.3355381110065217,0.34380377273945284,0.00013619501486988333
t_subj(low.Speed.4).S15,0.37569694529098724,0.015226949158146756,0.34436623022793117,0.3655353076085587,0.37617688121190096,0.3864514227650902,0.4040884196539372,0.00020017095028779518
