,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(high.Speed.6).S5,0.27902434241881674,0.02138245748536462,0.23387146593542893,0.2648582972119559,0.2796103906374765,0.29408637542873667,0.31773087880092316,0.00030429252413147114
t_subj(high.Speed.6).S6,0.23425178592300389,0.013058555971361107,0.20671346260847248,0.22634876464465828,0.23483723655917324,0.24356830323258905,0.2584468271270519,0.000202085065780243
t_subj(high.Speed.6).S7,0.255141243272006,0.010142080708505266,0.23275190510764615,0.2484821147601068,0.2559879698299325,0.26183990949393054,0.273114388088613,0.0001641413040198619
t_subj(high.Speed.6).S8,0.28756093414028994,0.010854334297671641,0.2635886033394954,0.28071855688767205,0.28853063633078535,0.295737903253392,0.3050562214416865,0.00021901923199368163
t_subj(high.Speed.6).S9,0.2510437645724173,0.009252288262880628,0.23007284921794507,0.2448168177779325,0.2529422716026916,0.25796084067972525,0.26502418913763814,0.0001600977420729459
t_subj(low.Accuracy.1).S1,0.3026514718650018,0.007469218800779166,0.2877132688976593,0.2978101911644976,0.30277564520375694,0.30773214958418643,0.31702964759290264,0.00014026708683295247
t_subj(low.Accuracy.1).S10,0.31837693211934154,0.00857206248766981,0.3003943089539107,0.31295611939793055,0.31881494382435693,0.32428741019870994,0.33441151969645083,0.0001449244499161369
t_subj(low.Accuracy.1).S11,0.28997945737743225,0.008847272480211483,0.2714252904909357,0.2842653035384582,0.29049931391744094,0.2962441005086208,0.30566182367735106,0.000168490485311856
t_subj(low.Accuracy.1).S12,0.3235409588246511,0.009293608516530891,0.3044463733366818,0.31747493247396863,0.32386886334368636,0.3301067677809402,0.3405291544680903,0.00018213785772598775
t_subj(low.Accuracy.1).S13,0.2722925891736714,0.008781456093052465,0.2542436947392191,0.2666311850751612,0.27251334034645736,0.278502319302234,0.2883279437582738,0.00015195020148724755
t_subj(low.Accuracy.1).S14,0.33903130484535227,0.010996812722757227,0.31665441971824293,0.3316556358475414,0.33944448923763376,0.34653663187922323,0.35983378720184117,0.00018332272252335338
t_subj(low.Accuracy.1).S15,0.3352347667168981,0.008862899682862935,0.3165405650215267,0.3295928154942043,0.3358463002908587,0.3415011625241501,0.3510649153810145,0.0001703503244583957
t_subj(low.Accuracy.1).S16,0.3295791860576049,0.006368603390641057,0.3159390750673006,0.3256319061599236,0.3297636134240291,0.3341003602360204,0.34113275284585853,0.00012568820034656382
t_subj(low.Accuracy.1).S2,0.3427329604988605,0.012001155954593204,0.3177069314124246,0.3348225057591234,0.3432991469518403,0.3511296935385904,0.36461340191954456,0.00018888906772269694
t_subj(low.Accuracy.1).S3,0.3123851418486856,0.010075651150148813,0.29229296944865024,0.3057348961414061,0.3126574865522839,0.31923450046107343,0.3313054791649482,0.0001751545610726621
t_subj(low.Accuracy.1).S4,0.2970348049624299,0.010340987859024334,0.27624304667907884,0.2900645345647498,0.29738564283838165,0.30423797136379466,0.31631668511375716,0.00016398995727387155
t_subj(low.Accuracy.1).S5,0.31781154963767694,0.010056078064204622,0.29712775961188953,0.3112093262763413,0.3182803539393077,0.32484428785783415,0.33614232760001933,0.0001740254041105774
t_subj(low.Accuracy.1).S6,0.24880791905913988,0.009873676219908502,0.22878274171794633,0.24232711713822552,0.249082711930644,0.2556362022956357,0.26753030936818434,0.00014647027025989855
t_subj(low.Accuracy.1).S7,0.2624294120697219,0.010318191413824054,0.24083875467411275,0.25564140364876964,0.2630513470683832,0.2696836323635824,0.28088863933569336,0.00017797748690399936
t_subj(low.Accuracy.1).S8,0.29054637199264727,0.009622838893684255,0.27069762479266896,0.28416817240162906,0.29103940445807197,0.29711358214627903,0.30807554616279365,0.0001810157737541628
t_subj(low.Accuracy.1).S9,0.2941386542170116,0.00896821109902328,0.2765820959042748,0.28807871835342014,0.29427373036808213,0.30039538750663836,0.31133477645674545,0.0001427960757197821
t_subj(low.Accuracy.2).S1,0.3176433836241527,0.009320225730786271,0.2977055836221183,0.3117104457838897,0.31812994148545165,0.3241813391364759,0.33465539437630404,0.00017810661654688297
t_subj(low.Accuracy.2).S10,0.3393147663916118,0.009016407689367522,0.3214483770863395,0.33317883036853,0.3393630486538315,0.3458075265922223,0.35614297932440436,0.00015780638675392123
t_subj(low.Accuracy.2).S11,0.28967312133294715,0.00838455421169549,0.2725906279011168,0.28433314245073094,0.28995055526640967,0.2954913086710356,0.304948348605054,0.00014947915975094332
t_subj(low.Accuracy.2).S12,0.33417563513463633,0.008888118248333292,0.31654036952092485,0.3283211468925052,0.33446604389328416,0.340262209078121,0.3507190689982112,0.00014096279330213547
t_subj(low.Accuracy.2).S13,0.2908823265055807,0.008182280235919239,0.2732648698001353,0.28576541522344123,0.29117626035837524,0.29643381778253386,0.30616904544288226,0.00016611634910396596
t_subj(low.Accuracy.2).S14,0.3419172319667922,0.011470939013984775,0.3188292792223074,0.33435216021697844,0.34228854298354094,0.34950696555464605,0.3639240256910692,0.00016521257637642275
t_subj(low.Accuracy.2).S15,0.32741485540838844,0.01022395881676483,0.3056468451261475,0.3208958522667637,0.32780022802888253,0.33439591425251425,0.3463455282974703,0.00017022352874055508
t_subj(low.Accuracy.2).S16,0.322984257183367,0.007093991873586426,0.30832233014293403,0.3183495740369533,0.32322663269335883,0.3279913617295596,0.3358939968536008,0.00012315624699957306
t_subj(low.Accuracy.2).S2,0.36760553045035826,0.0125263838675285,0.3411241653913271,0.35939643698120294,0.368311460699563,0.37647724633552065,0.3897023656744485,0.00025422647467912535
